Game,Platform,Release_Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,MetaScore,UserReview
final fantasy xi: vana'diel collection 2008,X360,2007.0,Role-Playing,Square Enix,0.13,0.0,0.01,0.01,0.15,,
final fantasy xi: wings of the goddess,PS2,2007.0,Role-Playing,Square Enix,0.35,0.27,0.09,0.09,0.81,,
final fantasy xi: wings of the goddess,X360,2007.0,Role-Playing,Square Enix,0.25,0.0,0.02,0.02,0.3,,
final fantasy xii,PS2,2006.0,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,92.0,7.6
final fantasy xii international zodiac job system,PS2,2007.0,Role-Playing,Square Enix,0.0,0.0,0.11,0.0,0.11,,
final fantasy xii: revenant wings,DS,2007.0,Role-Playing,Square Enix,0.34,0.42,0.54,0.1,1.39,81.0,8.9
final fantasy xiii,PS3,2009.0,Role-Playing,Square Enix,1.74,1.24,1.87,0.52,5.36,,
final fantasy xiii,X360,2010.0,Role-Playing,Square Enix,2.54,1.36,0.02,0.4,4.34,82.5,6.65
final fantasy xiii-2,PS3,2011.0,Role-Playing,Square Enix,0.78,0.75,0.89,0.26,2.68,,
final fantasy xiii-2,X360,2011.0,Role-Playing,Square Enix,0.36,0.3,0.02,0.06,0.74,,
final fantasy xiv: a realm reborn,PC,2010.0,Role-Playing,Square Enix,0.86,0.48,0.0,0.17,1.5,,
final fantasy xiv: a realm reborn,PS3,2013.0,Role-Playing,Square Enix,0.36,0.33,0.28,0.15,1.12,,
final fantasy xiv: a realm reborn,PS4,2014.0,Role-Playing,Square Enix,0.32,0.22,0.08,0.1,0.72,,
final fantasy xiv: heavensward,PC,2015.0,Action,Square Enix,0.02,0.02,0.0,0.0,0.04,86.0,8.5
final fantasy xiv: heavensward,PS3,2015.0,Action,Square Enix,0.02,0.0,0.02,0.0,0.04,86.0,8.5
final fantasy xiv: heavensward,PS4,2015.0,Action,Square Enix,0.0,0.1,0.12,0.02,0.24,86.0,8.5
final fantasy: crystal chronicles,GC,2003.0,Role-Playing,Nintendo,0.72,0.38,0.36,0.04,1.49,,
final fantasy: the 4 heroes of light,DS,2009.0,Role-Playing,Square Enix,0.23,0.11,0.23,0.03,0.59,,
final fight,SNES,1990.0,Action,Capcom,0.67,0.17,0.69,0.03,1.56,,
final fight 2,SNES,1993.0,Action,Capcom,0.39,0.12,0.49,0.02,1.02,,
final fight one,GBA,2001.0,Fighting,Ubisoft,0.09,0.03,0.08,0.0,0.21,82.0,8.0
final fight: streetwise,PS2,2006.0,Action,Capcom,0.06,0.04,0.0,0.02,0.1,42.5,6.8
final fight: streetwise,XB,2006.0,Action,Capcom,0.02,0.0,0.0,0.0,0.04,42.5,6.8
finding nemo,GBA,2003.0,Action,THQ,3.18,2.1,0.08,0.28,5.64,62.5,6.4
finding nemo,GC,2003.0,Action,THQ,1.38,0.36,0.0,0.04,1.78,62.5,6.4
finding nemo,PS2,2003.0,Action,THQ,2.52,1.2,0.1,0.36,4.18,62.5,6.4
finding nemo,XB,2003.0,Action,THQ,0.96,0.32,0.0,0.04,1.32,62.5,6.4
finding nemo: escape to the big blue,DS,2006.0,Action,THQ,0.12,0.04,0.0,0.01,0.17,,
finding nemo: the continuing adventures,GBA,2004.0,Action,THQ,0.21,0.08,0.0,0.01,0.3,,
finny the fish & the seven waters,PS2,2004.0,Sports,Sony Computer Entertainment,0.02,0.02,0.0,0.01,0.05,,
fire emblem,GBA,2003.0,Strategy,Nintendo,0.49,0.18,0.29,0.01,0.97,88.0,9.0
fire emblem fates,3DS,2015.0,Role-Playing,Nintendo,0.71,0.22,0.52,0.1,1.54,,
fire emblem: awakening,3DS,2012.0,Role-Playing,Nintendo,0.89,0.45,0.53,0.13,2.0,,
fire emblem: fuuin no tsurugi,GBA,2002.0,Role-Playing,Nintendo,0.0,0.0,0.39,0.0,0.39,,
fire emblem: monsh? no nazo,SNES,1994.0,Role-Playing,Nintendo,0.0,0.0,0.7,0.0,0.7,,
fire emblem: path of radiance,GC,2005.0,Action,Nintendo,0.29,0.08,0.16,0.01,0.54,85.0,8.9
fire emblem: radiant dawn,Wii,2007.0,Strategy,Nintendo,0.28,0.03,0.17,0.03,0.51,78.0,8.7
fire emblem: seisen no keifu,SNES,1996.0,Strategy,Nintendo,0.0,0.0,0.58,0.0,0.58,,
fire emblem: shadow dragon,DS,2008.0,Role-Playing,Nintendo,0.31,0.03,0.27,0.03,0.65,,
fire emblem: shin monshou no nazo hikari to kage no eiyuu,DS,2010.0,Strategy,Nintendo,0.0,0.0,0.27,0.0,0.27,,
fire emblem: the sacred stones,GBA,2004.0,Strategy,Nintendo,0.42,0.16,0.3,0.02,0.89,,
fire emblem: thracia 776,SNES,1999.0,Strategy,Nintendo,0.0,0.0,0.26,0.0,0.26,,
fire pro wrestling returns,PS2,2005.0,Sports,505 Games,0.04,0.03,0.0,0.01,0.09,,
fire prowrestling,GBA,2001.0,Fighting,Spike,0.09,0.03,0.0,0.0,0.13,,
fire prowrestling g,PS,1999.0,Fighting,Human Entertainment,0.0,0.0,0.18,0.01,0.19,,
fire prowrestling s: 6men scramble,SAT,1996.0,Fighting,Human Entertainment,0.0,0.0,0.12,0.0,0.12,,
fireball,2600,1981.0,Action,Starpath Corp.,0.3,0.02,0.0,0.0,0.33,,
fireblade,GC,2002.0,Action,Midway Games,0.02,0.01,0.0,0.0,0.03,,
fireblade,PS2,2002.0,Action,Midway Games,0.09,0.07,0.0,0.02,0.18,,
fireblade,XB,2002.0,Action,Midway Games,0.06,0.02,0.0,0.0,0.08,,
firefighter f.d.18,PS2,2004.0,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07,,
fireman sam: action stations,DS,2013.0,Action,Avanquest Software,0.0,0.01,0.0,0.0,0.01,,
first queen: ornic senki,SNES,1994.0,Role-Playing,Culture Brain,0.0,0.0,0.03,0.0,0.03,,
fish tycoon,DS,2007.0,Simulation,Majesco Entertainment,0.24,0.0,0.0,0.02,0.27,46.0,7.0
fishdom,DS,2011.0,Puzzle,Atari,0.05,0.0,0.0,0.0,0.05,,
fishdom 2 deluxe,PC,2010.0,Puzzle,Rondomedia,0.0,0.02,0.0,0.01,0.02,,
fisherman's bait 2: big ol' bass,PS,1999.0,Sports,Konami Digital Entertainment,0.16,0.11,0.0,0.02,0.29,,
fisherman's bass club,PS2,2002.0,Sports,Agetec,0.53,0.41,0.0,0.14,1.08,,
fisherman's challenge,PS2,2003.0,Sports,Konami Digital Entertainment,0.02,0.02,0.0,0.01,0.04,67.0,6.8
fishing master,Wii,2007.0,Misc,Konami Digital Entertainment,0.29,0.0,0.0,0.02,0.31,58.0,8.1
fishing master (jp sales),Wii,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,
fishing master world tour,Wii,2009.0,Sports,Hudson Entertainment,0.09,0.0,0.0,0.01,0.09,,
fishing resort,Wii,2011.0,Sports,Namco Bandai Games,0.16,0.0,0.25,0.01,0.42,69.0,7.5
fist of the north star: ken's rage,PS3,2010.0,Action,Ubisoft Annecy,0.12,0.06,1.1,0.04,1.32,59.5,7.05
fist of the north star: ken's rage,X360,2010.0,Action,Ubisoft Annecy,0.14,0.04,0.12,0.02,0.32,59.5,7.05
fist of the north star: ken's rage 2,PS3,2012.0,Fighting,Tecmo Koei,0.0,0.0,0.3,0.0,0.3,,
fist of the north star: ken's rage 2,WiiU,2013.0,Fighting,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,52.0,7.199999999999999
fist of the north star: ken's rage 2,X360,2012.0,Fighting,Tecmo Koei,0.03,0.01,0.02,0.0,0.06,,
fit & fun,Wii,2011.0,Sports,Unknown,0.0,0.01,0.0,0.0,0.01,,
fit in six,PS3,2011.0,Sports,Ubisoft,0.12,0.0,0.0,0.01,0.13,,
fit in six,Wii,2011.0,Sports,Ubisoft,0.11,0.0,0.0,0.01,0.12,,
flash focus: vision training in minutes a day,DS,2007.0,Misc,Nintendo,0.87,1.57,1.05,0.35,3.84,59.0,4.4
flatout,PS2,2004.0,Racing,Empire Interactive,0.19,0.15,0.0,0.05,0.38,,
flatout,XB,2004.0,Racing,Empire Interactive,0.12,0.04,0.0,0.01,0.17,,
flatout 2,PS2,2006.0,Racing,Empire Interactive,0.24,0.18,0.0,0.06,0.48,74.0,7.833333333333333
flatout 2,XB,2006.0,Racing,Empire Interactive,0.09,0.03,0.0,0.0,0.12,74.0,7.833333333333333
flatout: head on,PSP,2008.0,Racing,Empire Interactive,0.13,0.11,0.0,0.06,0.29,74.0,8.2
flatout: ultimate carnage,PC,2008.0,Racing,Empire Interactive,0.0,0.01,0.0,0.0,0.01,79.0,7.7
flatout: ultimate carnage,X360,2007.0,Racing,Empire Interactive,0.07,0.03,0.0,0.01,0.11,80.0,8.6
flight control rocket,GBA,2005.0,Simulation,THQ,0.31,0.12,0.0,0.01,0.43,,
flingsmash,Wii,2010.0,Action,Nintendo,0.38,0.01,0.07,0.02,0.48,48.0,7.6
flipnic: ultimate pinball,PS2,2003.0,Misc,Ubisoft,0.03,0.02,0.0,0.01,0.06,,
flipper critters,DS,2007.0,Simulation,Conspiracy Entertainment,0.03,0.0,0.0,0.0,0.03,60.0,
flow: urban dance uprising,PS2,2005.0,Misc,Ubisoft,0.02,0.01,0.0,0.0,0.04,65.0,
"flower, sun, and rain",DS,2008.0,Adventure,Rising Star Games,0.07,0.0,0.0,0.01,0.07,,
flushed away,DS,2006.0,Platform,D3Publisher,0.09,0.0,0.0,0.01,0.1,43.0,5.8
flushed away,GC,2006.0,Platform,D3Publisher,0.12,0.03,0.0,0.0,0.16,43.0,5.8
flying dragon,N64,1997.0,Fighting,Natsume,0.08,0.02,0.0,0.0,0.1,,
folklore,PS3,2007.0,Role-Playing,Sony Computer Entertainment,0.2,0.05,0.05,0.03,0.33,75.0,8.2
food network: cook or be cooked,Wii,2009.0,Misc,Namco Bandai Games,0.41,0.0,0.0,0.03,0.44,53.0,6.8
football academy,DS,2009.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.02,,
football director ds,DS,2008.0,Sports,Pinnacle,0.0,0.1,0.0,0.0,0.1,,
football manager 2005,PC,2004.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,,
football manager 2010,PC,2009.0,Sports,Sega,0.0,0.06,0.0,0.01,0.07,87.0,8.8
football manager 2011,PC,2010.0,Sports,Sega,0.0,1.01,0.0,0.25,1.26,85.0,8.3
football manager 2012,PC,2011.0,Sports,Sega,0.02,1.16,0.0,0.34,1.51,84.0,7.9
football manager 2012,PSP,2011.0,Sports,Sega,0.0,0.1,0.0,0.04,0.14,84.0,7.9
football manager 2013,PC,2012.0,Sports,Sega,0.0,0.95,0.0,0.22,1.17,86.0,6.9
football manager 2014,PC,2013.0,Sports,Sega,0.0,0.6,0.0,0.1,0.71,85.0,5.7
football manager 2014,PSV,2013.0,Sports,Sega,0.0,0.1,0.0,0.04,0.14,85.0,5.7
football manager 2015,PC,2014.0,Simulation,Sega,0.0,0.43,0.0,0.05,0.48,80.0,6.2
football manager 2016,PC,2015.0,Simulation,Sega,0.0,0.29,0.0,0.02,0.31,81.0,7.1
football manager handheld 2008,PSP,2007.0,Sports,Sega,0.0,0.34,0.0,0.0,0.34,,
football manager handheld 2009,PSP,2008.0,Sports,Sega,0.0,0.47,0.0,0.02,0.49,,
football manager handheld 2010,PSP,2009.0,Sports,Sega,0.0,0.26,0.0,0.09,0.36,69.0,6.9
football manager handheld 2011,PSP,2010.0,Sports,Sega,0.0,0.28,0.0,0.14,0.42,,
football manager live,PC,2009.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,82.0,3.0
forbidden siren 2,PS2,2006.0,Action,Sony Computer Entertainment,0.0,0.0,0.08,0.0,0.08,,
ford bold moves street racing,PSP,2006.0,Racing,Xplosiv,0.16,0.0,0.0,0.0,0.2,48.5,5.433333333333334
ford mustang: the legend lives,PS2,2005.0,Racing,Take-Two Interactive,0.14,0.11,0.0,0.04,0.29,55.0,7.4
ford mustang: the legend lives,XB,2005.0,Racing,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09,55.0,7.4
ford racing,PS,2001.0,Racing,Empire Interactive,0.48,0.33,0.0,0.06,0.86,,
ford racing 2,PS2,2003.0,Racing,Empire Interactive,0.49,0.38,0.0,0.13,1.0,62.0,
ford racing 2,XB,2003.0,Racing,Empire Interactive,0.11,0.03,0.0,0.01,0.15,62.0,
ford racing 3,DS,2005.0,Racing,Zoo Digital Publishing,0.18,0.0,0.0,0.02,0.2,54.0,7.4
ford racing 3,GBA,2005.0,Racing,Zoo Digital Publishing,0.08,0.04,0.0,0.0,0.12,54.0,7.4
ford racing 3,PS2,2004.0,Racing,Take-Two Interactive,0.13,0.1,0.0,0.03,0.26,,
ford racing 3,XB,2004.0,Racing,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09,,
ford racing off road,PS2,2008.0,Racing,Xplosiv,0.1,0.08,0.0,0.03,0.2,,
ford racing off road,PSP,2008.0,Racing,Xplosiv,0.05,0.08,0.0,0.02,0.14,,
ford racing off road,Wii,2008.0,Racing,Xplosiv,0.06,0.4,0.0,0.01,0.48,,
ford vs. chevy,PS2,2005.0,Racing,Global Star,0.11,0.09,0.0,0.03,0.22,,
ford vs. chevy,XB,2005.0,Racing,Global Star,0.06,0.02,0.0,0.0,0.08,,
forever kingdom,PS2,2001.0,Role-Playing,From Software,0.02,0.02,0.04,0.01,0.09,,
forgotten realms: demon stone,PS2,2004.0,Action,Atari,0.30000000000000004,0.24,0.0,0.09,0.6000000000000001,70.66666666666667,6.366666666666667
forgotten realms: demon stone,XB,2004.0,Action,Atari,0.18,0.06,0.0,0.0,0.27,70.66666666666667,6.366666666666667
formula 1,PS,1996.0,Racing,Psygnosis,0.18,0.12,0.42,0.05,0.76,,
formula 1 06,PS2,2006.0,Racing,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,,
formula 1 championship edition,PS,1997.0,Racing,Psygnosis,0.06,0.04,0.23,0.02,0.36,,
formula 1: championship edition,PS3,2006.0,Racing,Sony Computer Entertainment,0.0,0.57,0.04,0.0,0.61,,
formula one 2001,PS2,2001.0,Racing,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,73.0,6.0
formula one world championship: beyond the limit,SCD,1994.0,Racing,Sega,0.0,0.0,0.07,0.0,0.07,,
forsaken,PS,1998.0,Shooter,Acclaim Entertainment,0.13,0.09,0.0,0.02,0.24,,
fortress,GBA,2001.0,Action,Majesco Entertainment,0.23,0.08,0.0,0.01,0.32,64.0,7.8
fortune street,Wii,2011.0,Misc,Nintendo,0.27,0.04,0.17,0.02,0.5,68.0,7.6
forza horizon,X360,2012.0,Racing,Microsoft Game Studios,0.82,0.98,0.04,0.18,2.02,85.0,8.5
forza horizon 2,X360,2014.0,Racing,Microsoft Game Studios,0.35,0.43,0.0,0.07,0.85,86.0,8.3
forza horizon 2,XOne,2014.0,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.09,1.37,86.0,8.3
forza horizon 3,XOne,2016.0,Racing,Microsoft Game Studios,0.3,0.4,0.0,0.06,0.76,88.5,7.55
forza motorsport,XB,2005.0,Racing,Microsoft Game Studios,0.52,0.51,0.0,0.02,1.05,92.0,7.6
forza motorsport 2,X360,2007.0,Racing,Microsoft Game Studios,2.35,1.28,0.03,0.41,4.06,90.0,8.3
forza motorsport 3,X360,2009.0,Racing,Microsoft Game Studios,2.99,1.92,0.1,0.51,5.51,92.0,8.1
forza motorsport 3: ultimate edition,X360,2010.0,Racing,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05,,
forza motorsport 4,X360,2011.0,Racing,Microsoft Game Studios,2.08,2.04,0.06,0.47,4.64,91.0,8.3
forza motorsport 5,XOne,2013.0,Racing,Microsoft Game Studios,1.21,0.78,0.01,0.17,2.18,79.0,6.0
forza motorsport 6,XOne,2015.0,Racing,Microsoft Game Studios,0.69,0.89,0.03,0.14,1.74,87.0,7.8
fossil fighters,DS,2008.0,Role-Playing,Nintendo,0.84,0.0,0.0,0.06,0.9,,
fossil fighters (jp sales),DS,2008.0,Role-Playing,Nintendo,0.0,0.0,0.3,0.0,0.3,,
fossil fighters: champions,DS,2010.0,Role-Playing,Nintendo,0.32,0.0,0.34,0.02,0.68,,
fossil fighters: frontier,3DS,2014.0,Role-Playing,Nintendo,0.08,0.04,0.23,0.01,0.35,,
foster's home for imaginary friends: imagination invaders,DS,2007.0,Adventure,Midway Games,0.06,0.0,0.0,0.0,0.06,,
foto frenzy: spot the diffrence,DS,2009.0,Puzzle,Storm City Games,0.29,0.0,0.0,0.02,0.31,,
foto showdown,DS,2010.0,Role-Playing,Unknown,0.03,0.0,0.0,0.0,0.03,,
fox sports college hoops '99,N64,1998.0,Sports,Fox Interactive,0.2,0.05,0.0,0.0,0.25,,
fox sports golf '99,PS,1997.0,Sports,Gremlin Interactive Ltd,0.08,0.05,0.0,0.01,0.14,,
foxkids.com micro maniacs racing,PS,2000.0,Racing,Codemasters,0.06,0.04,0.0,0.01,0.11,,
fracture,PS3,2008.0,Shooter,LucasArts,0.22,0.08,0.0,0.04,0.34,62.5,6.25
fracture,X360,2008.0,Shooter,LucasArts,0.3,0.28,0.0,0.08,0.66,62.5,6.25
fragile dreams: farewell ruins of the moon,Wii,2009.0,Role-Playing,Rising Star Games,0.17,0.12,0.06,0.03,0.38,,
frank thomas big hurt baseball,PS,1996.0,Sports,Acclaim Entertainment,0.08,0.05,0.0,0.01,0.14,,
frankenstein's monster,2600,1982.0,Action,Data Age,0.3,0.02,0.0,0.0,0.32,,
franklin the turtle,GBA,2005.0,Misc,Game Factory,0.02,0.01,0.0,0.0,0.03,,
franklin's great adventures,DS,2006.0,Action,Game Factory,0.02,0.0,0.0,0.0,0.02,,
franklin: a birthday surprise,PS2,2006.0,Misc,Game Factory,0.01,0.01,0.0,0.0,0.02,,
frantix,PSP,2005.0,Puzzle,Ubisoft,0.08,0.0,0.0,0.01,0.08,,
freaky flyers,PS2,2003.0,Racing,Midway Games,0.15000000000000002,0.12,0.0,0.03,0.30000000000000004,66.33333333333333,7.05
freaky flyers,XB,2003.0,Racing,Midway Games,0.06,0.03,0.0,0.0,0.09,66.33333333333333,7.05
freddi fish: abc under the sea,DS,2008.0,Misc,Atari,0.13,0.0,0.0,0.01,0.13,,
freddi fish: kelp seed mystery,Wii,2008.0,Adventure,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07,,
free running,Wii,2009.0,Sports,Reef Entertainment,0.02,0.02,0.0,0.0,0.04,,
freedom fighters,GC,2003.0,Shooter,Electronic Arts,0.4,0.12,0.0,0.0,0.52,81.5,7.925
freedom fighters,PS2,2003.0,Shooter,Electronic Arts,1.0,0.8,0.0,0.28,2.08,81.5,7.925
freedom fighters,XB,2003.0,Shooter,Electronic Arts,0.68,0.2,0.0,0.04,0.92,81.5,7.925
freedom wars,PSV,2014.0,Role-Playing,Sony Computer Entertainment,0.22,0.14,0.32,0.1,0.77,73.0,8.3
freedom wings,DS,2006.0,Simulation,Natsume,0.02,0.0,0.0,0.0,0.02,46.0,8.0
freekstyle,GBA,2003.0,Racing,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,65.0,
freekstyle,GC,2002.0,Racing,Electronic Arts,0.14,0.04,0.0,0.0,0.18,79.5,8.15
freekstyle,PS2,2002.0,Racing,Electronic Arts,1.04,0.82,0.0,0.28,2.12,79.5,8.15
freelancer,PC,2003.0,Simulation,Microsoft Game Studios,0.02,0.02,0.0,0.01,0.05,85.0,8.9
freestyle metal x,GC,2003.0,Racing,Midway Games,0.01,0.0,0.0,0.0,0.02,67.0,8.3
freestyle metal x,PS2,2003.0,Racing,Midway Games,0.04,0.03,0.0,0.01,0.09,67.0,8.3
freestyle metal x,XB,2003.0,Racing,Midway Games,0.02,0.0,0.0,0.0,0.02,67.0,8.3
freeway,2600,1980.0,Action,Activision,0.32,0.02,0.0,0.0,0.34,,
frequency,PS2,2001.0,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,83.0,8.6
fresh precure! asobi collection,DS,2009.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09,,
freshly-picked: tingle's rosy rupeeland,DS,2006.0,Role-Playing,Nintendo,0.0,0.01,0.24,0.0,0.25,,
friend collection,DS,2009.0,Misc,Nintendo,0.0,0.0,3.67,0.0,3.67,,
friends: the one with all the trivia,PS2,2005.0,Misc,Warner Bros. Interactive Entertainment,0.03,0.02,0.0,0.01,0.06,,
frisbee disc freestyle / frisbee disc golf,DS,2007.0,Sports,DSI Games,0.02,0.0,0.0,0.0,0.02,,
fritz chess,DS,2009.0,Strategy,Deep Silver,0.02,0.0,0.0,0.0,0.02,,
fritz chess,PS3,2009.0,Strategy,Deep Silver,0.0,0.03,0.0,0.01,0.04,,
fritz chess,Wii,2009.0,Strategy,Deep Silver,0.02,0.01,0.0,0.0,0.02,,
frogger,2600,1981.0,Action,Parker Bros.,2.06,0.12,0.0,0.02,2.2,,
frogger,PS,1997.0,Action,Hasbro Interactive,3.79,0.27,0.0,0.11,4.16,,
frogger 2: swampy's revenge,PS,1999.0,Action,Hasbro Interactive,0.8,0.54,0.0,0.09,1.43,,
frogger 3d,3DS,2011.0,Action,Konami Digital Entertainment,0.16,0.03,0.0,0.01,0.2,54.0,6.1
frogger advance: the great quest,GBA,2002.0,Action,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.07,55.0,7.8
frogger beyond,GC,2002.0,Platform,Konami Digital Entertainment,0.1,0.03,0.0,0.0,0.13,,
frogger beyond,XB,2002.0,Platform,Konami Digital Entertainment,0.06,0.02,0.0,0.0,0.08,,
frogger ii: threeedeep!,2600,1983.0,Action,Parker Bros.,0.31,0.02,0.0,0.0,0.33,,
frogger's adventures 2: the lost wand,GBA,2002.0,Adventure,Konami Digital Entertainment,0.14,0.05,0.0,0.0,0.19,,
frogger's adventures: the rescue,GC,2003.0,Platform,Konami Digital Entertainment,0.12,0.03,0.0,0.0,0.15,59.0,8.5
frogger's adventures: the rescue,PS2,2003.0,Platform,Konami Digital Entertainment,0.16,0.12,0.0,0.04,0.32,59.0,8.5
frogger's journey: the forgotten relic,GBA,2003.0,Action,Konami Digital Entertainment,0.18,0.07,0.0,0.0,0.26,,
frogger: ancient shadow,GC,2005.0,Platform,Konami Digital Entertainment,0.12,0.03,0.0,0.0,0.15000000000000002,51.666666666666664,6.1
frogger: ancient shadow,PS2,2005.0,Platform,Konami Digital Entertainment,0.15000000000000002,0.12,0.0,0.03,0.30000000000000004,51.666666666666664,6.1
frogger: ancient shadow,XB,2005.0,Platform,Konami Digital Entertainment,0.06,0.03,0.0,0.0,0.09,51.666666666666664,6.1
frogger: helmet chaos,DS,2005.0,Platform,Konami Digital Entertainment,0.06,0.0,0.0,0.0,0.06,69.0,6.8
frogger: helmet chaos,PSP,2005.0,Platform,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,69.0,6.8
frogger: the great quest,PS2,2001.0,Platform,Konami Digital Entertainment,0.6,0.47,0.0,0.16,1.23,,
frogs and flies,2600,1981.0,Action,Mattel Interactive,0.33,0.02,0.0,0.0,0.36,,
from russia with love,GC,2005.0,Action,Electronic Arts,0.51,0.12,0.0,0.03,0.66,70.0,8.1
from russia with love,PS2,2005.0,Action,Electronic Arts,1.02,0.03,0.0,0.18,1.23,70.0,8.1
from russia with love,PSP,2006.0,Action,Electronic Arts,0.07,0.01,0.0,0.01,0.08,61.0,6.9
from russia with love,XB,2005.0,Action,Electronic Arts,0.44999999999999996,0.12,0.0,0.03,0.6000000000000001,70.0,8.1
from the abyss,DS,2008.0,Role-Playing,Nobilis,0.06,0.0,0.0,0.0,0.06,59.0,8.0
from tv animation one piece: grand battle 2,PS,2002.0,Fighting,Namco Bandai Games,0.0,0.0,0.56,0.04,0.6,,
from tv animation one piece: grand battle! 3,GC,2003.0,Fighting,Namco Bandai Games,0.0,0.0,0.2,0.01,0.2,,
from tv animation one piece: grand battle! 3,PS2,2003.0,Fighting,Namco Bandai Games,0.0,0.0,0.32,0.0,0.32,,
from tv animation one piece: tobidase kaizokudan!,PS,2001.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.32,0.02,0.35,,
from tv animation one piece: treasure battle!,GC,2002.0,Fighting,Namco Bandai Games,0.0,0.0,0.28,0.01,0.29,,
from tv animation one piece: yume no lufy kaizokudan tanjou!,GB,2001.0,Role-Playing,Banpresto,0.0,0.0,0.39,0.0,0.39,,
front line,2600,1981.0,Action,Taito,0.22,0.01,0.0,0.0,0.24,,
front mission,DS,2007.0,Strategy,Square Enix,0.01,0.0,0.03,0.0,0.04,72.0,7.4
front mission,SNES,1995.0,Strategy,SquareSoft,0.0,0.0,0.6,0.0,0.6,,
front mission 2,PS,1997.0,Strategy,SquareSoft,0.0,0.0,0.49,0.03,0.53,,
front mission 2089: border of madness,DS,2008.0,Strategy,Square Enix,0.0,0.0,0.05,0.0,0.05,,
front mission 3,PS,1999.0,Strategy,SquareSoft,0.1,0.07,0.31,0.03,0.52,,
front mission 4,PS2,2003.0,Strategy,Square Enix,0.14,0.11,0.25,0.04,0.54,,
front mission 5: scars of the war,PS2,2005.0,Strategy,Square Enix,0.0,0.0,0.21,0.0,0.21,,
front mission alternative,PS,1997.0,Strategy,SquareSoft,0.0,0.0,0.13,0.01,0.14,,
front mission evolved,PC,2010.0,Shooter,Square Enix,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,59.666666666666664,5.833333333333333
front mission evolved,PS3,2010.0,Shooter,Square Enix,0.27,0.21000000000000002,0.33,0.09,0.8699999999999999,59.666666666666664,5.833333333333333
front mission evolved,X360,2010.0,Shooter,Square Enix,0.30000000000000004,0.21000000000000002,0.06,0.06,0.6000000000000001,59.666666666666664,5.833333333333333
front mission: gun hazard,SNES,1996.0,Role-Playing,SquareSoft,0.0,0.0,0.24,0.0,0.24,,
frontier gate,PSP,2011.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,
frontlines: fuel of war,PC,2008.0,Shooter,THQ,0.0,0.04,0.0,0.0,0.04,74.0,7.300000000000001
frontlines: fuel of war,X360,2008.0,Shooter,THQ,0.68,0.3,0.02,0.1,1.12,74.0,7.300000000000001
frostbite,2600,1983.0,Action,Activision,0.32,0.02,0.0,0.0,0.34,,
frozen: olaf's quest,3DS,2013.0,Platform,Disney Interactive Studios,0.27,0.26,0.0,0.05,0.58,,
frozen: olaf's quest,DS,2013.0,Platform,Disney Interactive Studios,0.28,0.35,0.0,0.06,0.69,,
fuel,PC,2009.0,Racing,Codemasters,0.0,0.06,0.0,0.0,0.06,66.66666666666667,7.066666666666666
fuel,PS3,2009.0,Racing,Codemasters,0.24,0.36,0.0,0.15000000000000002,0.75,66.66666666666667,7.066666666666666
fuel,X360,2009.0,Racing,Codemasters,0.27,0.5700000000000001,0.0,0.12,0.9299999999999999,66.66666666666667,7.066666666666666
fugitive hunter: war on terror,PS2,2003.0,Shooter,Play It,0.07,0.06,0.0,0.02,0.15,35.0,5.0
fujiko f. fujio characters: great assembly! slightly fantastic slapstick party,3DS,2014.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
full auto,X360,2006.0,Shooter,Sega,0.19,0.01,0.0,0.02,0.22,70.0,7.7
full auto 2: battlelines,PS3,2006.0,Racing,Sega,0.14,0.02,0.0,0.02,0.18,67.0,7.7
full auto 2: battlelines,PSP,2007.0,Racing,Sega,0.0,0.01,0.0,0.0,0.01,53.0,6.6
full house kiss 2,PS2,2006.0,Adventure,Capcom,0.0,0.0,0.02,0.0,0.02,,
full spectrum warrior,PS2,2005.0,Strategy,THQ,0.15,0.11,0.0,0.04,0.3,74.0,7.8
